order_id,order_date,order_status,customer_id,customer_email,product_name,product_sku,quantity,unit_price_gbp,discount_gbp,subtotal_gbp,shipping_gbp,order_total_gbp,attributed_channel,attributed_campaign,attributed_source,session_id,payment_method,is_new_customer,coupon_code
ORD-66003,2024-07-01,completed,,customer5392@gmail.com,Vitamin C Serum 30ml,LB-906,2,73.58$,0,147.16,6.99,154.15,email,Awareness_Serum_Jan24 ,email,sess_365297,Klarna,0,
ORD-19033,12-18-2024,completed,usr_67122,,Eye Cream 15ml,LB-238,1,70.41,0,70.41,3.99,74.4,EMAIL,abandoned_cart_1,meta,sess_317853,paypal,false,VIP25
ORD-39757,05-24-2024,Completed,usr_15374,customer9081@gmail.com,Eye Cream 15ml,LB-432,3,47.57,0,142.71,3.99,146.7,EMAIL,Competitor_KW_BMM,tiktok,sess_170642,CARD,1,
ORD-93132,02/06/2024,completed,usr_14979,customer3838@hotmail.co.uk,Cleansing Balm,LB-308,3,24.59,0,73.77,6.99,80.76,email,,google,sess_634067,Card,0,
ORD-81506,2024/03/18,completed,usr_75259,customer2332@gmail.com,Face Mask Set,LB-674,3,38.4,3.55,111.65,0,111.65,paid_social,Generic_Skincare_Broad,,sess_684649,paypal,,
ORD-16198,06-09-2024,COMPLETED,usr_55423,customer3873@gmail.com,Peptide Moisturiser,LB-420,1,46.97,0,46.97,0,46.97,paid_search,Abandoned_Cart_1,META,sess_979870,,0,SUMMER10
ORD-33614,29-Feb-2024,completed,usr_67225,customer2760@hotmail.co.uk,Face Mask Set,LB-970,3,24.68,0,74.04,0,74.04,email,RLSA_CartAbandoners,google,sess_234802,,1,
ORD-97767,2024-12-17,completed,usr_97803,customer8476@gmail.com,Glow Cream 50ml,LB-682,3,61.41,0,184.23,3.99,188.22,,NULL,meta,sess_739805,klarna,1,WELCOME15
,,completed,usr_83158,customer4868@gmail.com,Peptide Moisturiser,LB-560,3,78.64,4.08,231.84,3.99,235.83,referral,Abandoned_Cart_1,meta,sess_979173,PayPal,1,SUMMER10
ORD-46786,2024-05-14,COMPLETED,usr_75544,customer3297@gmail.com,Glow Cream 50ml,LB-665,2,53.22,0,106.44,0,,Paid_Search,UGC_Serum_Test,bing,sess_598851,klarna,false,WELCOME15
ORD-88047,16-Dec-2024,refunded,usr_74544,customer5424@hotmail.co.uk,Cleansing Balm,LB-821,2,75.5,0,,6.99,157.99,Paid_Search,UGC_Serum_Test,email,sess_364687,paypal,,VIP25
ORD-42354,,cancelled,usr_15664,customer3704@gmail.com,Glow Cream 50ml,LB-213,2,20.54,0,41.08,6.99,48.07,organic_search,Generic_Skincare_Broad,email,sess_135471,klarna,true,VIP25
ORD-53487,2024/05/14,completed,usr_98432,,Eye Cream 15ml,LB-782,3,22.93,0,68.79,6.99,75.78,organic_search,Flash_Sale_48hr,(direct),sess_564019,CARD,FALSE,GLOW20
ORD-62040,01-07-2024,completed,usr_35501,customer6234@hotmail.co.uk,Hyaluronic Acid Serum,LB-380,2,,0,135.3,0,135.3,paid social,,META,sess_249776,,FALSE,
ORD-82805,30/09/2024,COMPLETED,usr_78962,customer7883@gmail.com,Glow Cream 50ml,LB-758,1,63.13,0,63.13,0,63.13,paid_search,Abandoned_Cart_2,pinterest,sess_301547,CARD,,
ORD-62708,12/12/2024,Completed,usr_50318,customer9469@gmail.com,SPF50 Drops,LB-538,4,72.78,,279.3 ,3.99,283.29,referral,Abandoned_Cart_1 ,google,sess_566056,PayPal,1,VIP25
ORD-21607,2024/04/09,completed,usr_57175,customer9037@hotmail.co.uk,SPF50 Drops,LB-784,4,59.29,0,237.16,6.99,,referral,UGC_Serum_Test,email,,Klarna,1,
ORD-60508,2024/06/03,pending,usr_98193,customer7809@hotmail.co.uk,Eye Cream 15ml,LB-725,2,16.57 ,14.16,18.98,3.99,22.97,direct,retargeting_cart_feb24,email,sess_329844,Card,TRUE,WELCOME15
ORD-77916,12-Nov-2024,COMPLETED,usr_53719,customer7035@hotmail.co.uk,Vitamin C Serum 30ml,LB-688,3,66.01,0,198.03,0,198.03,,,,sess_270957,CARD,TRUE,WELCOME15
ORD-94913,2024-05-07,completed,usr_28226,customer9556@gmail.com,Vitamin C Serum 30ml,LB-836,1,20.47,0,20.47,0,20.47,,Flash_Sale_48hr,bing,sess_739028,,1,
ORD-45985,2024/09/29,COMPLETED,usr_43107,customer7316@hotmail.co.uk,Hyaluronic Acid Serum,LB-794,-4,76.55,0,306.2,4.99,311.19,organic_search,Conversion_NightCream_Q3,email,sess_645941,Card,1,
ORD-64622,13/01/2024,Refunded,usr_43570,customer2834@gmail.com,Vitamin C Serum 30ml,LB-777,4,75.74,3.51,,0,299.45,paid social,LookAlike_SPF_Apr24,email,sess_408514,,TRUE,
ORD-55317,2024/02/13,,usr_57742,customer980@hotmail.co.uk,Hyaluronic Acid Serum,LB-331,3,40.13,0,120.39 ,0,120.39,Paid_Search,Generic_Skincare_Broad,Google,sess_184283,paypal,,
ORD-16921,15/06/2024,completed,usr_36799,customer1900@gmail.com,Retinol Night Cream,LB-898,4,,0,100.12,3.99,104.11,paid_social,BRAND_Awareness_Q2,(direct),sess_282894,Card,,GLOW20
ORD-62259,2024-07-26,completed,usr_44298,customer6627@gmail.com,Face Mask Set,LB-785,2,25.51,0,51.02,4.99,56.01,direct,Competitor_KW_BMM,tiktok,,CARD,0,GLOW20
ORD-41170,25-Sep-2024,refunded,usr_62753,customer4288@hotmail.co.uk,,LB-671,3,19.37,0,58.11,6.99,65.1,,Brand_KW_Exact,email,sess_803154,klarna,1,
ORD-21651,2024-04-14,completed,usr_21179,customer1161@gmail.com,Niacinamide Toner,,1,39.8,0,39.8,0,39.8,EMAIL,,pinterest,sess_383306,,1,
ORD-80829,02/04/2024,completed,usr_87804,customer3089@hotmail.co.uk,Niacinamide Toner,LB-969,2,67.7,0,135.4,0,135.4,referral,NULL,unknown,sess_861583,klarna,1,SUMMER10
ORD-40196,05-31-2024,pending,,customer8366@gmail.com,,LB-821,3,33.21,11.21,88.42,0,88.42,direct,,tiktok,sess_649820,Klarna,,
ORD-73390,17/04/2024,Refunded,usr_69718,customer7964@hotmail.co.uk,Glow Cream 50ml,LB-939,2,84.61,0,169.22,0,169.22,paid_social,Awareness_Serum_Jan24 ,meta,sess_304334,paypal,0,
ORD-29534,08-18-2024,pending,usr_95240,customer3953@hotmail.co.uk,Niacinamide Toner,LB-438,2,64.93,0,129.86,0,129.86,organic_search,,email,,card,0,
ORD-79161,2024-10-29,Completed,usr_67318,customer75@hotmail.co.uk,Face Mask Set,LB-115,2,71.46,9.47,,6.99,140.44,EMAIL,VIP_Early_Access,,sess_527100,CARD,1,
ORD-96657,07-21-2024,Completed,usr_20989,customer908@gmail.com,Niacinamide Toner,LB-271,4,68.86,0,275.44,0,275.44,organic_search,Flash_Sale_48hr,Google,,PayPal,,VIP25
ORD-29575,28-Sep-2024,completed,usr_13579,customer4278@gmail.com,Niacinamide Toner,LB-939,3,30.93,0,92.79,3.99,96.78,paid_search,DSA_AllProducts,meta,sess_897621,PayPal,0,VIP25
ORD-50812,06-08-2024,completed,usr_68603,,Vitamin C Serum 30ml,LB-809,3,77.8,0,233.4,6.99,240.39,paid_social,Shopping_Serums,meta,sess_626864,CARD,0,
ORD-98055,03-22-2024,Completed,usr_29632,customer2213@gmail.com,Vitamin C Serum 30ml,LB-391,2,66.02,11.93,120.11,3.99,124.1,referral,Flash_Sale_48hr,google,sess_364323,,true,WELCOME15
ORD-57318,2024/12/20,completed,usr_56618,customer4433@gmail.com,Peptide Moisturiser,LB-258,4,59.42,0,237.68,4.99,242.67,EMAIL,Monthly_Newsletter_Jan,(direct),sess_371069,paypal,true,SUMMER10
ORD-93529,2024/05/22,COMPLETED,usr_13408,customer4947@gmail.com,Peptide Moisturiser,LB-740,3,34.32,0,102.96,,106.95,Paid_Search,DSA_AllProducts,email,sess_373393,klarna,0,
ORD-36011,04/11/2024,completed,usr_10575,customer1314@gmail.com,Vitamin C Serum 30ml,LB-456,2,79.28,0,,,163.55%,email,Abandoned_Cart_1,pinterest,sess_962188,CARD,true,
ORD-58170,18/10/2024,completed,usr_58408,,Eye Cream 15ml,LB-730,,,0,180.06,0,180.06,referral,,(direct),,PayPal,1,SUMMER10
ORD-20778,2024-12-28,completed,usr_18332,customer3879@gmail.com,Cleansing Balm,LB-166,3,52.5,13.64,143.86,4.99,148.85,direct,Generic_Skincare_Broad,META,sess_489645,klarna,0,
ORD-85752,21/08/2024,refunded,usr_87601,customer444@gmail.com,Eye Cream 15ml,LB-141,4,16.89,0,67.56,0,67.56,paid_search,DPA_AllProducts_Q4,meta,sess_328624,Klarna,true,
ORD-34843,07-11-2024,COMPLETED,usr_14030,customer8861@hotmail.co.uk,Vitamin C Serum 30ml,LB-442,3,30.05,0,90.15,0,90.15,organic_search,Shopping_Moisturisers,tiktok,sess_364472,CARD,0,
ORD-53703,10-09-2024,completed,usr_85862,customer1256@gmail.com,Eye Cream 15ml,LB-700,1,25.33,0,25.33,4.99,30.32,EMAIL,,meta,sess_164064,,TRUE,
ORD-90111,2024-01-24,COMPLETED,usr_42183,customer339@gmail.com,Cleansing Balm,LB-485,1,42.72,0,42.72,0,42.72,paid_search,Abandoned_Cart_1 ,META,sess_889630,Card,0,
ORD-61929,21/10/2024,completed,usr_55322,customer4420@gmail.com,Face Mask Set,LB-953,1,77.96,0,77.96,0,77.96,referral,VIP_Early_Access,email,sess_543368,CARD,false,
ORD-77045,2024/02/05,completed,usr_66146,customer27@gmail.com,SPF50 Drops,LB-470,1,37.02,0,37.02,3.99,41.01,paid_search,Monthly_Newsletter_Mar,META,sess_849161,card,false,
ORD-93227,,Completed,usr_26607,customer6594@gmail.com,Vitamin C Serum 30ml,LB-398,1,35.23,0,35.23,3.99,39.22,email,abandoned_cart_1,bing,sess_906056,,1,SUMMER10
ORD-22198,2024/11/17,COMPLETED,usr_40094,customer2632@gmail.com,Retinol Night Cream,LB-659,3,39.84,3.06,,0,116.46,email,Monthly_Newsletter_Mar,(direct),sess_914696,paypal,0,
ORD-83451,09-Jun-2024,cancelled,usr_64035,customer9796@gmail.com,Peptide Moisturiser,LB-882,4,72.85,0,291.4,0,,email,brand_kw_exact,,sess_297658,PayPal,false,SUMMER10
ORD-39727,2024-10-08,completed,usr_23886,customer9330@hotmail.co.uk,Glow Cream 50ml,LB-559,1,69.28,0,69.28%,4.99,74.27,email,Brand_KW_Exact ,(direct),sess_278262,CARD,true,GLOW20
ORD-43484,2024-07-30,cancelled,usr_67455,customer4785@hotmail.co.uk,Hyaluronic Acid Serum,LB-593,3,65.81,8.05,189.38,4.99,194.37,direct,Retargeting_Cart_Feb24,META,sess_658908,Card,1,WELCOME15
ORD-77220,25/07/2024,Completed,,customer4974@hotmail.co.uk,Glow Cream 50ml,LB-938,3,38.6,12.18,103.62,4.99,108.61,,Competitor_KW_BMM,META,sess_823214,card,FALSE,VIP25
ORD-48067,11-19-2024,completed,usr_82888,customer5595@gmail.com,Glow Cream 50ml,LB-151,3,53.77,0,161.31,3.99,165.3,Paid_Search,UGC_Serum_Test,,sess_744771,Card,0,
ORD-55068,2024-04-23,COMPLETED,usr_95495,,Hyaluronic Acid Serum,LB-510,2,36.85,0,73.7,4.99,78.69,paid social,NULL,,sess_310152,PayPal,1,SUMMER10
ORD-64441,23-Dec-2024,completed,usr_90213,customer9635@gmail.com,Hyaluronic Acid Serum,LB-691,4,74.85,0,299.4,0,299.4,Paid_Search,Shopping_Moisturisers,pinterest,sess_535314,klarna,TRUE,
ORD-98329,22/04/2024,pending,usr_30970,customer6139@gmail.com,Glow Cream 50ml,LB-258,1,53.03,2.29,50.74,0,50.74,EMAIL,Monthly_Newsletter_Feb,bing,sess_844418,Card,0,
ORD-36186,23/02/2024,refunded,usr_66714,customer8269@gmail.com,Retinol Night Cream,LB-760,2,30.02,0,60.04,0,,,BRAND_Awareness_Q2,email,sess_660420,Klarna,0,WELCOME15
ORD-32537,22/04/2024,cancelled,usr_96639,customer9042@hotmail.co.uk,Glow Cream 50ml,LB-394,1,53.71,0,53.71,6.99,60.7,paid_social,,meta,sess_916631,,1,VIP25
ORD-44295,08-14-2024,Refunded,usr_63768,,Cleansing Balm,LB-565,3,75.95,0,227.85,0,227.85,direct,Brand_KW_Exact,unknown,sess_453123,card,1,GLOW20
ORD-46125,2024-08-27,refunded,usr_71369,customer1713@gmail.com,Niacinamide Toner,LB-514,3,63.41,7.54,182.69,0,182.69,,RLSA_CartAbandoners,pinterest,sess_912817,,true,SUMMER10
ORD-66655,2024/09/19,COMPLETED,usr_87278,customer9820@gmail.com,Glow Cream 50ml,LB-601,4,73.16 ,14.81,277.83,3.99,281.82,direct,Brand_KW_Exact,,sess_390158,CARD,0,GLOW20
ORD-38293,15-Feb-2024,Refunded,usr_42679,customer6244@gmail.com,Peptide Moisturiser,LB-905,2,17.07,7.89,26.25,6.99,33.24,referral,Brand_KW_Exact ,unknown,sess_516232,card,,
ORD-98066,07-15-2024,refunded,usr_50621,customer7510@hotmail.co.uk,Eye Cream 15ml,LB-642,2,40.28,0,80.56,0,80.56,,Monthly_Newsletter_Mar,(direct),sess_438822,,,GLOW20
ORD-72317,14/05/2024,Refunded,usr_90271,customer2189@gmail.com,Retinol Night Cream,LB-248,4,62.72,0,250.88,4.99,255.87,email,Conversion_NightCream_Q3,META,sess_475563,paypal,0,
ORD-13160,2024-08-11,cancelled,usr_62266,,Hyaluronic Acid Serum,LB-972,4,75.02,0,300.08%,0,300.08,organic_search,Flash_Sale_48hr,(direct),sess_937241,paypal,,
ORD-74458,24-Dec-2024,completed,usr_22949,customer5175@gmail.com,Niacinamide Toner,LB-724,2,82.04,1.03,163.05,6.99,170.04,paid social,Win_Back_90Day,google,sess_596695,,1,VIP25
ORD-43455,11-Sep-2024,Refunded,usr_77573,customer4106@gmail.com,Hyaluronic Acid Serum,LB-634,-2,31.05,0,62.1,3.99,66.09,direct,Retargeting_Cart_Feb24,unknown,sess_631961,PayPal,TRUE,GLOW20
ORD-11709,01-01-2024,completed,usr_36656,customer1343@gmail.com,,LB-670,,79.55,0,318.2,,318.2,,Competitor_KW_BMM,tiktok,,Card,TRUE,SUMMER10
ORD-63136,2024-01-17,Refunded,usr_51354,customer4858@gmail.com,Retinol Night Cream,LB-170,4,60.85,4.25,239.15,0,239.15,paid_search,,META,sess_758439,Card,TRUE,
ORD-31931,28/01/2024,completed,usr_51909,customer2869@gmail.com,Eye Cream 15ml,LB-972,3,65.2,1.06,194.54,0,194.54,,Competitor_KW_BMM,,sess_247913,klarna,1,
ORD-81585,2024/09/15,completed,usr_51239,customer6208@gmail.com,Vitamin C Serum 30ml,LB-429,4,50.59,5.49,196.87,6.99,203.86,Paid_Search,Abandoned_Cart_1 ,google,sess_104815,CARD,1,
ORD-94328,08-Oct-2024,COMPLETED,usr_97605,customer3644@gmail.com,Hyaluronic Acid Serum,LB-489,1,43.82,0,43.82$,4.99,48.81 ,referral,Shopping_Moisturisers,,sess_985237,CARD,TRUE,VIP25
ORD-58896,12/09/2024,completed,usr_41148,customer2290@gmail.com,Peptide Moisturiser,,,31.01,0,31.01,0,31.01,Paid_Search,DPA_AllProducts_Q4,Google,sess_814111,card,false,
ORD-98301,04-26-2024,completed,usr_67810,,SPF50 Drops,LB-149,1,64.2,0,64.2,0,64.2,,,pinterest,sess_878988,Card,0,GLOW20
ORD-72395,2024-01-05,completed,usr_66460,customer3643@hotmail.co.uk,Glow Cream 50ml,LB-554,4,68.93,0,275.72,6.99,282.71$,organic_search,Prospecting_Glow_Mar24,Google,sess_588775,paypal,,GLOW20
ORD-79746,2024-02-25,Completed,usr_65418,customer5712@gmail.com,Niacinamide Toner,LB-826,4,40.47,0,161.88,,161.88,Paid_Search,Awareness_Serum_Jan24,,sess_789376,paypal,0,
ORD-50932,06-15-2024,completed,usr_52179,customer1250@gmail.com,Face Mask Set,LB-536,3,51.64,0,154.92,0,154.92,,Competitor_KW_BMM,tiktok,sess_248549,PayPal,TRUE,SUMMER10
ORD-45557,09-08-2024,Completed,usr_81119,customer2679@gmail.com,Peptide Moisturiser,LB-447,2,33.05,0,66.1,0,66.1%,direct,Shopping_Moisturisers,tiktok,sess_314663,paypal,,WELCOME15
ORD-19261,03-25-2024,Refunded,usr_53872,customer3737@gmail.com,,LB-478,2,48.42,0,96.84,4.99,101.83,Paid_Search,Shopping_Serums,,sess_371921,CARD,1,VIP25
ORD-11822,07/08/2024,cancelled,usr_12159,customer671@gmail.com,Glow Cream 50ml,LB-420,4,76.53,9.4,296.72,3.99,300.71%,,NULL,bing,sess_774488,CARD,1,
ORD-81380,15-May-2024,cancelled,,customer3437@hotmail.co.uk,Cleansing Balm,LB-919,3,77.68,0,233.04,0,233.04,,Brand_KW_Exact ,unknown,sess_642804,card,,SUMMER10
ORD-62387,2024-12-12,completed,usr_23665,customer9466@hotmail.co.uk,SPF50 Drops,LB-830,4,48.5,0,194.0,0,194.0,EMAIL,UGC_Serum_Test,unknown,sess_733988,paypal,0,WELCOME15
ORD-83317,2024/01/23,pending,usr_77606,customer7172@gmail.com,Glow Cream 50ml,LB-580,-1,82.54,8.28,74.26,0,74.26,Paid_Search,Conversion_NightCream_Q3,meta,,paypal,false,
ORD-73759,20/06/2024,completed,usr_46098,customer3699@hotmail.co.uk,Niacinamide Toner,LB-380,4,65.87,0,263.48,0,263.48$,email,Monthly_Newsletter_Jan,Google,sess_839599,CARD,false,GLOW20
ORD-94735,2024/12/26,refunded,usr_39493,customer2891@hotmail.co.uk,Retinol Night Cream,LB-548,4,31.33,0,125.32,0,125.32,paid_social,Brand_KW_Exact ,bing,sess_508852,card,FALSE,
ORD-27786,07-25-2024,Refunded,usr_51713,customer2763@gmail.com,Peptide Moisturiser,LB-829,1,50.94,0,50.94,6.99,57.93,paid_social,DSA_AllProducts,META,sess_440845,Card,1,
ORD-87892,31/10/2024,completed,usr_82934,customer6802@gmail.com,Retinol Night Cream,LB-973,4,47.92,0,191.68,0,191.68,organic_search,abandoned_cart_1,pinterest,sess_241498,Card,FALSE,
ORD-55556,2024/01/23,completed,usr_28673,customer7818@gmail.com,Peptide Moisturiser,,1,,0,21.41,0,21.41,,Abandoned_Cart_2,,sess_941138,PayPal,0,
ORD-90963,23-Sep-2024,pending,usr_25518,customer8690@hotmail.co.uk,Niacinamide Toner,LB-441,3,67.64,11.69,191.23,3.99,195.22,paid social,DPA_AllProducts_Q4,google,sess_786425,Klarna,1,
ORD-53795,22/12/2024,Refunded,usr_45214,customer1097@gmail.com,Peptide Moisturiser,LB-356,2,69.63,0,139.26,3.99,,direct,Generic_Skincare_Broad,unknown,sess_321964,card,,GLOW20
ORD-43125,2024/12/14,completed,usr_51576,customer1861@hotmail.co.uk,Cleansing Balm,LB-873,4,45.84,0,183.36,4.99,188.35,referral,Abandoned_Cart_2,Google,sess_826115,PayPal,true,SUMMER10
ORD-48556,2024/09/03,pending,usr_89264,customer1722@gmail.com,Vitamin C Serum 30ml,LB-215,2,58.08,3.01,113.15,3.99,117.14,organic_search,Shopping_Moisturisers,tiktok,sess_709999,,true,VIP25
ORD-88559,2024-11-20,completed,usr_16841,customer9643@gmail.com,Cleansing Balm,LB-731,4,60.29,,231.69,3.99,235.68,,Shopping_Serums,meta,sess_126579,klarna,true,
ORD-12302,2024-07-08,completed,usr_68531,customer9439@gmail.com,Vitamin C Serum 30ml,LB-914,4,84.81,0,339.24,0,339.24,referral,brand_kw_exact,google,sess_509629,paypal,TRUE,
ORD-53118,10-04-2024,pending,usr_37906,customer2536@gmail.com,Face Mask Set,LB-703,4,42.12,1.45,167.03,4.99,172.02,Paid_Search,Conversion_NightCream_Q3,google,sess_394043,klarna,1,
ORD-71825,29/08/2024,Refunded,usr_47290,customer3797@hotmail.co.uk,Eye Cream 15ml,LB-903,3,81.73,0,245.19,0,245.19,Paid_Search,BRAND_Awareness_Q2,bing,sess_124544,,TRUE,
ORD-18195,2024-12-17,pending,usr_97446,,SPF50 Drops,LB-676,2,44.58,0,89.16,6.99,96.15,paid social,BRAND_Awareness_Q2,email,sess_848398,CARD,true,
ORD-17483,08-20-2024,completed,usr_99439,customer9060@gmail.com,Eye Cream 15ml,LB-188,1,28.46,7.3,21.16,4.99,26.15,email,Win_Back_90Day,meta,sess_897774,PayPal,1,
ORD-78670,09-26-2024,completed,usr_33737,customer5718@gmail.com,SPF50 Drops,LB-100,4,17.72,12.73,58.15,6.99,65.14,referral,,google,sess_815041,PayPal,false,GLOW20
ORD-48596,02-18-2024,Completed,usr_53177,customer9521@gmail.com,Hyaluronic Acid Serum,LB-522,4,52.35,0,209.4,0,209.4,direct,DPA_AllProducts_Q4,Google,sess_225930,card,0,
ORD-80709,12-16-2024,completed,usr_84865,customer8072@hotmail.co.uk,Hyaluronic Acid Serum,LB-169,-4,22.35,0,89.4,6.99,96.39,EMAIL,Monthly_Newsletter_Feb,Google,sess_566657,PayPal,,WELCOME15
ORD-81874,2024-07-26,,usr_72068,customer2542@gmail.com,Hyaluronic Acid Serum,LB-945,4,23.0,11.09,80.91,0,80.91,paid_social,Abandoned_Cart_2,google,sess_149771,,0,
ORD-76801,2024-03-14,completed,usr_75908,customer8298@gmail.com,Peptide Moisturiser,LB-666,4,77.27,12.11,296.97,6.99,303.96,paid_social,NULL,meta,sess_862768,PayPal,0,SUMMER10
ORD-43033,14/02/2024,Completed,usr_37909,customer3731@gmail.com,Hyaluronic Acid Serum,LB-783,4,74.37,5.58,291.9,3.99,295.89,,Shopping_Moisturisers,Google,sess_264758,,0,
ORD-46196,,completed,usr_85312,customer4606@gmail.com,Eye Cream 15ml,LB-919,4,83.19,,331.22,0,331.22,email,NULL,pinterest,sess_550844,card,1,WELCOME15
ORD-72568,01/09/2024,pending,usr_67439,customer7945@gmail.com,Face Mask Set,LB-408,1,60.46,3.8,56.66,0,56.66,paid social,BRAND_Awareness_Q2,unknown,sess_244162,klarna,,
ORD-56764,2024/04/07,Completed,usr_12077,customer7298@gmail.com,Hyaluronic Acid Serum,LB-144,2,28.07,0,56.14,0,56.14,referral,Generic_Skincare_Broad,pinterest,sess_266461,PayPal,1,
ORD-21531,2024/03/08,pending,usr_67650,customer8800@gmail.com,Hyaluronic Acid Serum,LB-986,1,78.29,7.93,,4.99,75.35,paid_search,BRAND_Awareness_Q2,Google,sess_837393,Klarna,false,WELCOME15
ORD-92073,11-08-2024,Completed,usr_51650,customer9548@hotmail.co.uk,SPF50 Drops,LB-106,3,73.93,0,,0,221.79,email,NULL,META,sess_227003,klarna,FALSE,
ORD-30685,23/10/2024,completed,usr_71341,customer8813@hotmail.co.uk,Hyaluronic Acid Serum,LB-286,3,36.52,0,109.56,0,109.56,email,Awareness_Serum_Jan24 ,pinterest,sess_551002,,TRUE,WELCOME15
ORD-43050,09-24-2024,completed,usr_25016,customer2925@hotmail.co.uk,Eye Cream 15ml,LB-133,4,25.24,0,100.96,4.99,105.95,,RLSA_CartAbandoners,bing,sess_106071,Card,,WELCOME15
ORD-65308,04-02-2024,completed,usr_12583,customer2121@gmail.com,Cleansing Balm,LB-447,1,57.57,,46.42,3.99,50.41,paid_search,Welcome_Series_1,,sess_199525,PayPal,true,VIP25
ORD-23632,11/03/2024,Refunded,usr_33839,customer576@hotmail.co.uk,Hyaluronic Acid Serum,LB-895,2,20.61,5.6,35.62,0,35.62,paid_social,Conversion_NightCream_Q3,tiktok,sess_505149,CARD,true,
ORD-31231,05-18-2024,cancelled,usr_49599,customer97@hotmail.co.uk,Vitamin C Serum 30ml,LB-319,-3,74.62,0,223.86,3.99,,,DPA_AllProducts_Q4,tiktok,sess_394837,klarna,1,GLOW20
ORD-44346,02-26-2024,pending,usr_19491,customer188@hotmail.co.uk,SPF50 Drops,LB-463,3,51.44,0,154.32,0,154.32,paid_social,,(direct),sess_165232,CARD,FALSE,GLOW20
ORD-78319,10-Dec-2024,completed,usr_99884,customer5065@hotmail.co.uk,Niacinamide Toner,LB-558,1,26.14,0,26.14,0,26.14,Paid_Search,Conversion_NightCream_Q3,bing,sess_946533,PayPal,0,SUMMER10
ORD-61831,08/09/2024,pending,usr_10595,customer4021@gmail.com,Glow Cream 50ml,LB-417,2,66.98,0,133.96,3.99,137.95,paid social,Abandoned_Cart_1,unknown,sess_417784,paypal,,
ORD-58380,13-Jan-2024,Completed,usr_96696,customer4845@hotmail.co.uk,Glow Cream 50ml,LB-287,2,40.75,0,81.5,4.99,86.49$,,,email,sess_507995,Card,false,WELCOME15
ORD-44972,02-27-2024,completed,usr_92885,customer7953@gmail.com,Glow Cream 50ml,LB-881,4,36.47,0,145.88,0,145.88,Paid_Search,,unknown,sess_907078,,,GLOW20
ORD-79260,05-Oct-2024,COMPLETED,usr_22389,customer3828@gmail.com,Cleansing Balm,LB-731,2,29.29,0,58.58,3.99,62.57,,Win_Back_90Day,bing,sess_732069,card,,
ORD-48594,10-09-2024,Completed,usr_15877,,Face Mask Set,LB-800,2,40.08,0,80.16,3.99,84.15,,Awareness_Serum_Jan24 ,Google,sess_478923,PayPal,TRUE,
ORD-18129,10-25-2024,completed,usr_66016,customer3379@gmail.com,Eye Cream 15ml,LB-874,2,38.89,0,77.78,6.99,84.77,Paid_Search,Monthly_Newsletter_Jan,Google,sess_947578,Card,,
ORD-38311,08-Sep-2024,pending,usr_26581,customer6304@gmail.com,Cleansing Balm,LB-496,4,44.33,0,177.32,0,177.32,organic_search,UGC_Serum_Test,unknown,,PayPal,false,
ORD-31761,12-23-2024,pending,usr_30257,customer5286@gmail.com,Hyaluronic Acid Serum,LB-379,4,36.86,0,147.44,0,147.44,organic_search,Awareness_Serum_Jan24,bing,,PayPal,0,
ORD-83832,10-May-2024,completed,usr_25275,customer4870@gmail.com,Peptide Moisturiser,LB-836,3,,0,68.61,6.99,,direct,,bing,sess_858963,PayPal,true,GLOW20
ORD-67615,10/04/2024,completed,usr_87134,customer5404@hotmail.co.uk,Vitamin C Serum 30ml,LB-618,4,48.58,0,194.32,0,194.32,EMAIL,Abandoned_Cart_1 ,pinterest,sess_404339,,0,
ORD-40430,2024-02-26,completed,usr_81904,customer3411@hotmail.co.uk,Niacinamide Toner,LB-850,2,71.53,0,143.06,0,143.06,paid_search,NULL,(direct),sess_698225,CARD,1,
ORD-40819,04/03/2024,completed,usr_46238,customer5729@hotmail.co.uk,Vitamin C Serum 30ml,LB-308,3,41.22,0,123.66,0,123.66,paid_search,DSA_AllProducts,unknown,,CARD,0,
